id	filename	md5	size	state
4ed7c16d-fa08-4e73-8ef8-0f1b5bf97b4a	nationwidechildrens.org_clinical.TCGA-CN-4729.xml	da09a733c0992662440597b0697305a0	50663	live
4fce945d-2244-47df-89c3-f651bd87cef6	nationwidechildrens.org_clinical.TCGA-CR-7393.xml	486bd0a28cddc7f2e8519bd71a773c7b	50037	live
504ad0b6-5271-4b6f-8372-fad9a6f113e6	nationwidechildrens.org_clinical.TCGA-CV-A461.xml	9b87b16ec30a24d7b7405e4b09e6c149	42712	live
5150e5d0-da83-4006-8a8f-dcae43159a6d	nationwidechildrens.org_clinical.TCGA-CV-7245.xml	e31fb038b97f63a8858827966b9ad207	23375	live
517d73cf-bdb9-4543-9023-9cdd2a29a1c7	nationwidechildrens.org_clinical.TCGA-F7-A61W.xml	85cdb2c4f3026ba46254cb1c927d8eb3	30109	live
5180dd43-2cd2-4145-8bcd-df28b50591d4	nationwidechildrens.org_clinical.TCGA-H7-A6C4.xml	037dd927057cc3e1d72c30e080818bbf	63694	live
518861c8-ca9d-41f0-97ac-eb3950aa8605	nationwidechildrens.org_clinical.TCGA-CV-A45O.xml	30227b43b1578b249143935da66c85db	33108	live
52be73e3-c206-40c2-b971-25d34fd0ea17	nationwidechildrens.org_clinical.TCGA-F7-7848.xml	dc72c97c3ed8b3082f1bb1b3db927126	52990	live
52d72c8b-4f60-40f7-ad62-497b113b2991	nationwidechildrens.org_clinical.TCGA-BA-A6DB.xml	663d80d6a5de53419dd306c51ae129e4	36208	live
534ec830-1ec9-40aa-9284-2e0c654607af	nationwidechildrens.org_clinical.TCGA-IQ-A61I.xml	7f4382d2d03025ed0b533c709db0b21a	23465	live
5352ac93-7070-4759-a0cc-dd85f59d8d88	nationwidechildrens.org_clinical.TCGA-CR-6487.xml	4983ba5e7de2a0aff30b4084857a693c	30268	live
537a42e7-2202-439a-ac4c-a39ac0b9cfe5	nationwidechildrens.org_clinical.TCGA-DQ-7590.xml	53fe6540ee7e32616abcdff30035e48b	67329	live
537c4a5f-8bca-40bb-bab5-fe3a4e9b1528	nationwidechildrens.org_clinical.TCGA-BA-5149.xml	ab00c2c2c0e831e2f619a1a17cc4208c	49110	live
537da7cd-c011-499e-98c4-f6dfae592521	nationwidechildrens.org_clinical.TCGA-HD-A6I0.xml	8912b982113e410fa927453dbf0b7133	33683	live
53858602-c780-4473-bfe5-04bad7430d11	nationwidechildrens.org_clinical.TCGA-CV-A6K2.xml	27f2e650542a428ef2d4d99f70b03e3b	41337	live
5388a15a-e25e-47ee-a421-7b64074fb7e1	nationwidechildrens.org_clinical.TCGA-CN-6013.xml	f16201ace98f5880808fc0c68ebbb96f	73767	live
5420378e-1b86-442a-8fe7-dd7627fd315e	nationwidechildrens.org_clinical.TCGA-CV-7413.xml	9b14be4f81ebe986ada8204757e97b4b	32993	live
548452f2-e9de-4643-abd9-c5cd275d6ac2	nationwidechildrens.org_clinical.TCGA-CN-6019.xml	40a29559beabb7d78c8ae60d061c3ad1	75671	live
54a736c3-0f0c-47cd-8a94-9714eca1a311	nationwidechildrens.org_clinical.TCGA-CQ-7072.xml	1d6a169c022a70a1f9407572324a8079	58932	live
54af6bb7-4358-4ecf-b9c8-e37ca53e61a5	nationwidechildrens.org_clinical.TCGA-CV-7090.xml	e26b795a7c7e22716cdff6b42048f7a9	42688	live
55a63d02-d3c7-4b2f-a413-67db03c3b455	nationwidechildrens.org_clinical.TCGA-CN-4723.xml	cc632dbcec7a9b3406609ea2e5e3831a	40883	live
5610bd59-abae-4dd8-8b9f-593f7e16b5a2	nationwidechildrens.org_clinical.TCGA-CV-A45Y.xml	e664eee7cb367d513791b91a9dbbb494	40959	live
57555eb0-2bca-4763-9bba-0528d21b090f	nationwidechildrens.org_clinical.TCGA-BA-A4IH.xml	7e027d981403c38a045be1a0ea204572	44597	live
57acd652-cd66-40d9-b16c-bddae537d044	nationwidechildrens.org_clinical.TCGA-CN-6998.xml	1097fcfdaf0bb87798c9875ee2c16559	48809	live
593afdb5-7a3f-4655-bf11-1e91aa86b32c	nationwidechildrens.org_clinical.TCGA-CV-5970.xml	ed25e1cfc3eb1a8def89ae77392a28ca	23420	live
59994773-923c-4982-80b1-46628561735d	nationwidechildrens.org_clinical.TCGA-D6-6826.xml	bfc997033874905fe457f4dc4e899d55	40574	live
5b1dc2d2-8ecf-4fd0-bf99-d1878e71b8c9	nationwidechildrens.org_clinical.TCGA-P3-A6T8.xml	93e1425802714d88404975d08e1cb85d	48722	live
5b9c951b-7649-43a2-895c-e6bc091df93f	nationwidechildrens.org_clinical.TCGA-CQ-7069.xml	ad3e267e6f35e849dbeebff64de2fd78	33844	live
5cf5b29d-27cd-49a2-9316-68f60d257410	nationwidechildrens.org_clinical.TCGA-CN-5360.xml	f4a305bb562f99c352fcc820b561cfd7	69358	live
5d54c2a7-edf9-4fbc-9a41-9ba2e9a08011	nationwidechildrens.org_clinical.TCGA-CQ-A4C6.xml	f4c3317a23eb336587fd9816aa00abfa	34040	live
5d67a0f5-47eb-4b8c-99b3-3986457db936	nationwidechildrens.org_clinical.TCGA-CV-A45Q.xml	5a4df3adc323a0beb7cbfd438ec6acda	33338	live
5eb139ba-f3e2-4325-828b-229d8ba2f2ee	nationwidechildrens.org_clinical.TCGA-KU-A6H7.xml	6aa0fdc69a043288d5de181fb840d219	68686	live
5f2dfe71-e322-4b20-850a-1316efa6b828	nationwidechildrens.org_clinical.TCGA-CQ-5325.xml	3e2a9281a972154a2e365daa7793eeb5	43151	live
5f35c57a-6852-482b-87a1-6447a03dd198	nationwidechildrens.org_clinical.TCGA-CR-7374.xml	7ae496d48f125cd4019b5478d8cff437	32893	live
5f49ccab-a007-4f6d-be5d-9cfc9916d40f	nationwidechildrens.org_clinical.TCGA-BB-A6UO.xml	b88bc86707afe60b8c9ec98088f5c367	31028	live
5fe9b70b-7670-47de-ba71-a6922d1059ae	nationwidechildrens.org_clinical.TCGA-CR-7398.xml	8faea2c97e4168d20ff66730ac20641f	30502	live
602988c8-4b3d-426a-945e-3500b99b32b5	nationwidechildrens.org_clinical.TCGA-CN-4736.xml	c3584e102206cc25b8243501d8f38d65	41927	live
60bd1f81-aa19-4e4a-8c7f-e677a9cf936f	nationwidechildrens.org_clinical.TCGA-CQ-7071.xml	514f82ac2aa44dcbc3bed3d40ae74e1b	48817	live
61619a1f-944f-45a4-b575-ea8d871c69be	nationwidechildrens.org_clinical.TCGA-CV-5971.xml	610f562835494c408cbe425072add89b	30451	live
61b58c77-fc44-4341-aa8f-09de4d1ca081	nationwidechildrens.org_clinical.TCGA-BB-4224.xml	23a34c131511cfbf0f0f67275160f159	60535	live
63d7a0b2-5305-43a4-8f7c-ebf86d94e9bc	nationwidechildrens.org_clinical.TCGA-QK-A6IG.xml	6b7702f23e4cdf19f0173f3f02aaa161	63276	live
641cd85c-d9ee-4eb6-8b9b-e2e935ea0d60	nationwidechildrens.org_clinical.TCGA-D6-A6EP.xml	8d62dce8fc877b8d20aef97994046984	23621	live
64563ba8-9c82-4d20-b24f-171758ea47a7	nationwidechildrens.org_clinical.TCGA-CN-4733.xml	f34df2d17af3f5aefc543cc170536ec2	41001	live
64aad576-0795-4e81-8689-2be9cb107cd9	nationwidechildrens.org_clinical.TCGA-IQ-7632.xml	5db1b7442900ae513c34f3d46946b331	38054	live
6503451a-8ef3-4161-9ba5-5d63a48fce31	nationwidechildrens.org_clinical.TCGA-CN-A6V1.xml	0c98a2bc81a1e1dc8b28eff318481018	49774	live
65d3191c-583e-4a58-aa2e-09023c778ba2	nationwidechildrens.org_clinical.TCGA-CV-A45U.xml	78b7431a1ca0e14a49bb17e327e74910	45589	live
65dc631c-fa94-4700-b71d-b97583b14453	nationwidechildrens.org_clinical.TCGA-CR-6482.xml	3b5554166bfcad37fa6c2a423d395ccf	89256	live
6623361e-ffd5-4f7e-825e-193bcdd05ab0	nationwidechildrens.org_clinical.TCGA-HD-A633.xml	6f3aca9f25c1cc184034e197c3acd25c	33841	live
669641dc-24dd-4d81-beed-00018f4d112c	nationwidechildrens.org_clinical.TCGA-QK-A6IF.xml	713a35bd3aae80b5765a53d11240aa99	70075	live
689b0956-fed6-4793-9389-45a31844d42f	nationwidechildrens.org_clinical.TCGA-CV-7255.xml	3bd953682b095900962a762742b496bd	33080	live
6a498195-3bfe-4db4-a2d5-69f4d92b27c9	nationwidechildrens.org_clinical.TCGA-P3-A6SX.xml	ff5260083467260a12289a644f0eed52	38828	live
6a665fcb-f147-447f-976b-a226144a534e	nationwidechildrens.org_clinical.TCGA-CR-6492.xml	911971f9f6c3d50a5226efbf44e29a65	35437	live
6aa280b5-e4fb-4629-a5c4-4867433ac12a	nationwidechildrens.org_clinical.TCGA-F7-A61S.xml	d5b0d8e887aeace519d90a7e93df1863	43216	live
6ae85f07-d32c-43d7-85fa-000d3165aff3	nationwidechildrens.org_clinical.TCGA-CN-5369.xml	afe4a5590d43f591a631ac9aa7dc63bd	30637	live
6b0f49de-f81f-4671-9cf8-9e87975ec50a	nationwidechildrens.org_clinical.TCGA-CV-6943.xml	0caf5485c99496c7b7fcf22b9c42c299	23150	live
6b565f52-6e4c-47d5-a0db-ff1ee8d99d9e	nationwidechildrens.org_clinical.TCGA-QK-AA3K.xml	f2ecf46edd2666da8ce85ba841b15cf4	53094	live
6be85be8-5f2c-4cb5-91f3-d5cdb869c6b0	nationwidechildrens.org_clinical.TCGA-CV-7261.xml	68a56a3d34346a77c7db2bda1499f574	33330	live
6bf61a71-8915-492c-8b99-c29462877acd	nationwidechildrens.org_clinical.TCGA-C9-A47Z.xml	dab6f6896d8f955727039753d7f25ca1	33248	live
6c2051f6-9e17-4f1c-a68f-bbb099919b5b	nationwidechildrens.org_clinical.TCGA-CN-5355.xml	39573f5745f8a9a2c7fea70670482a71	51103	live
6c9362e8-dcfd-4ba1-8ee3-f678c26c3fc1	nationwidechildrens.org_clinical.TCGA-CN-6010.xml	af11ee5415d12d17335a1e1033cb747f	69952	live
6cd1520b-be4d-41b8-980c-6bd45a54635e	nationwidechildrens.org_clinical.TCGA-CV-7242.xml	6ce425f50365e785434f7a1b352ba28f	23414	live
6ce45e42-c0a2-4179-885f-9ec23a894dd3	nationwidechildrens.org_clinical.TCGA-CN-5358.xml	04445d4079241d832f6d86a97c8e5e7b	48401	live
6d0dc0a8-9f49-4b6d-a5bf-31bcb434a42e	nationwidechildrens.org_clinical.TCGA-HD-7754.xml	5c106642f935b108beb498ab16f0f9e6	33557	live
6d4c6a66-f29a-491d-bade-c89bd78040ea	nationwidechildrens.org_clinical.TCGA-4P-AA8J.xml	566ccb5b1d212828be736bff9cdef3a2	33777	live
6dc379b4-2d64-45f0-ba99-013694a038f7	nationwidechildrens.org_clinical.TCGA-BA-6871.xml	c0dad769f252fbc099996162a91a3d76	41927	live
6dd7deb0-895c-44bb-b5d9-b08c2b403d50	nationwidechildrens.org_clinical.TCGA-UF-A7JJ.xml	99be46062a6f852bdced6df72f70ff9a	58814	live
6dec4401-c1fe-4a79-8627-e684534a7f13	nationwidechildrens.org_clinical.TCGA-BA-A6DI.xml	f18bbb6891f0cda3a5f204ff254cae68	36604	live
6e344c43-79b6-4daa-99e8-5df0a671a0d6	nationwidechildrens.org_clinical.TCGA-CR-7391.xml	a41704f03ce7b01b55e94c7821a680f7	30603	live
6e3fa01a-81d2-41e3-bda5-72c6e61a8ec5	nationwidechildrens.org_clinical.TCGA-CV-5443.xml	4418db82471827d87678154fdea8f0d2	30638	live
6e492fb2-80ea-464d-97c9-daf8efebca67	nationwidechildrens.org_clinical.TCGA-CN-5367.xml	a8647c4d70a39a95184f1d013fd5be7d	41919	live
6e51fcf5-3d90-4530-ab9d-88e9301dba3a	nationwidechildrens.org_clinical.TCGA-CR-7390.xml	7412d15f5ca80e33dfb6406ecee8fae6	43220	live
6fb5f29e-3ceb-49a3-beee-ea64d82019fc	nationwidechildrens.org_clinical.TCGA-BB-7863.xml	6721f17c430443e95c701f29a949c138	33492	live
718bc244-2f03-4477-b08c-01a05658908a	nationwidechildrens.org_clinical.TCGA-TN-A7HJ.xml	14e3797905607d5b7a29b336919a51f2	44468	live
71fec95d-90a7-424a-a058-bcaaa50ebfc3	nationwidechildrens.org_clinical.TCGA-CR-7383.xml	6ff0c5c06173f19b49f5797bc9e43dbc	42399	live
727813e1-765f-46cc-9322-de2a7a366acc	nationwidechildrens.org_clinical.TCGA-CR-7369.xml	359f60365eb8d7ffccf5fe1e3d35cf69	30527	live
73fa5652-daaf-4278-94ba-2f41c68eefdd	nationwidechildrens.org_clinical.TCGA-CV-6936.xml	0c63a551ce51960236ee259e04fe061e	38446	live
74b3b889-b02f-4e21-a8df-7c7576a92732	nationwidechildrens.org_clinical.TCGA-CQ-7068.xml	d1c7cff0ad66e50e3733bcf627efcdd5	55919	live
74ee26d7-28ff-4941-a83a-7d0f056c29ae	nationwidechildrens.org_clinical.TCGA-P3-A5QA.xml	fb92bc2e2dabf66c43193bb692086e17	50882	live
75280604-679d-4d89-980e-5f4716d1b213	nationwidechildrens.org_clinical.TCGA-CV-7235.xml	5808ab8ed78f29c487bddafdda277c11	42874	live
752d8ffc-3559-48ef-a3dd-6e5f0fbb0ebb	nationwidechildrens.org_clinical.TCGA-BB-7871.xml	7b2def377a79da9a835e38b4422ca81a	38563	live
766ac9fb-dc69-44f8-a1f1-bff43452c640	nationwidechildrens.org_clinical.TCGA-BB-7866.xml	2eba07a3a03185d061bef497a5c3c17d	43795	live
76966f5b-1aca-426d-82ae-72902eeb71b9	nationwidechildrens.org_clinical.TCGA-CR-5250.xml	4e667d0e618aa4d2b2f6b37710e3d413	46422	live
76f9f286-b0d8-46cc-a1b5-5dc044f628da	nationwidechildrens.org_clinical.TCGA-CV-A6JM.xml	eebcfe1483c1858b088750f9c941466c	36512	live
77185c47-7dbb-47c2-81e4-60005d33aaac	nationwidechildrens.org_clinical.TCGA-WA-A7H4.xml	9a23cad84554ceacc8cc184b2ad1c961	33516	live
77b4c05c-22ed-4908-be56-2b7c9a669d2e	nationwidechildrens.org_clinical.TCGA-D6-A6EM.xml	81e89de68ed997848033be5f042573ae	51411	live
785c651d-30c9-48d6-8d40-1e7e0866f159	nationwidechildrens.org_clinical.TCGA-CV-6942.xml	7a267a474ee0b0c1ca8373d1ee1bb584	33106	live
78abfede-3967-405c-8c93-06e37eddd52a	nationwidechildrens.org_clinical.TCGA-CV-5431.xml	6410e5d2ce5f6333bd76780cf1cc8dff	35810	live
7a3e7e4f-5105-4141-ae31-dd021083d47d	nationwidechildrens.org_clinical.TCGA-CQ-5331.xml	0fa7fc7196d06d6f76d3bc8102dafc4c	40804	live
7b9d404e-60a1-4945-aea5-081544ab4887	nationwidechildrens.org_clinical.TCGA-BA-4078.xml	1c815e301f4f409b56f83c6ac7df420d	35121	live
7df7dab5-b2df-4dfe-9366-31820f8d9a6b	nationwidechildrens.org_clinical.TCGA-BA-A6D8.xml	9051e55973542ce01c7ada47584b65c3	49432	live
7e42507b-5c9c-47cc-acb4-85ab8eedff51	nationwidechildrens.org_clinical.TCGA-HD-7229.xml	6f23516c3398e08529b14384d9ca1c55	82935	live
7eaee5bc-3fdf-4667-a9f5-31a54f9bf975	nationwidechildrens.org_clinical.TCGA-CN-6011.xml	85bda9d50e6905edd0ee8d8372ec077e	59272	live
7f35563f-d183-47f9-aaf7-93db9835ccf6	nationwidechildrens.org_clinical.TCGA-CV-6941.xml	1e8ff0b392eb1f4d953f74a9a6be8d4d	42843	live
80a35a9a-2bdc-4271-bb5f-8681f8748c6a	nationwidechildrens.org_clinical.TCGA-P3-A6T4.xml	7ae4b34900800adb3af3259480b17f28	23623	live
80fa3072-d520-4378-894e-0225f373ef31	nationwidechildrens.org_clinical.TCGA-CN-5359.xml	05a544aff33241c764d649d62a9824b2	48490	live
8100fbdb-f265-4e69-a093-cb5fce1f46e7	nationwidechildrens.org_clinical.TCGA-CX-A4AQ.xml	8051174e4c08d44092496a4fab163a5f	38396	live
828718cd-8ca7-475f-ac4f-2e46d18d041f	nationwidechildrens.org_clinical.TCGA-CN-A63W.xml	cda9831d7a37c7e8fbd07b8b510cb06d	66543	live
82aba81b-a0f0-4f10-ad87-97c9a70ff46f	nationwidechildrens.org_clinical.TCGA-CN-6023.xml	dcd24ba8ab18a27ed5bd27d3bd84b243	69643	live
831bedee-7c0a-4abd-92ee-571e9c31ea25	nationwidechildrens.org_clinical.TCGA-CV-6959.xml	3d2efab61bfae2e07c5a2e398c049051	38557	live
84909fea-4f39-4d99-8d5f-b834937d8bd4	nationwidechildrens.org_clinical.TCGA-UF-A7JD.xml	a15c6b3d1be4d8c5a5eba3e1ff2f7866	52875	live
8538833a-1beb-4dd7-a6ea-4de611d9731e	nationwidechildrens.org_clinical.TCGA-CV-A6JN.xml	7cf8d0a8b0623765019bb114d6f0018c	43028	live
85cf9ba6-d9cb-4c38-8df5-0badf39538a8	nationwidechildrens.org_clinical.TCGA-BA-5557.xml	bb8e8716fab54e5a55dccb00e91f6116	48785	live
864d1a62-0ea8-4152-9952-1c72c579653a	nationwidechildrens.org_clinical.TCGA-CV-7254.xml	695964a10c85e0cde85c996fb3859dc3	23320	live
86a8fdc6-2879-46c7-b459-46ace05085d0	nationwidechildrens.org_clinical.TCGA-CN-4740.xml	1c18a94fa94b956f9f1d870f6be07693	67616	live
86b0ddfb-25dd-44c5-88eb-3c91da692b78	nationwidechildrens.org_clinical.TCGA-CV-5434.xml	66e467469671d96b946090b68d06680c	48299	live
86e3d185-542f-4ac3-a12a-e002fabb4c85	nationwidechildrens.org_clinical.TCGA-CN-4722.xml	35f7d07a3bee326a1f108c694d8ba979	50882	live
872c8025-70b1-4808-b517-2497e25577d5	nationwidechildrens.org_clinical.TCGA-BA-4075.xml	b6966c522092c82adef5f138a5e32432	43092	live
8747850f-6a61-40cd-9a94-4f03a2e31e6c	nationwidechildrens.org_clinical.TCGA-F7-A624.xml	ba00e2842842692190a82b498fe45b61	37921	live
8763eb1f-bac3-438e-b8f9-c54604c3038a	nationwidechildrens.org_clinical.TCGA-IQ-A61O.xml	93ba57436b4b6f11412222833daf406e	44106	live
883dfe19-c0c7-463f-a726-ba4854e2658c	nationwidechildrens.org_clinical.TCGA-MT-A7BN.xml	ff771a02f7fc98eb9dce4259ef0bb654	34038	live
88eda6b0-f996-4e64-857c-71af1dd9f9e5	nationwidechildrens.org_clinical.TCGA-BA-A8YP.xml	82cc919b21bf33f10b6d1fc2baa36cc9	44624	live
895043fc-f372-451e-8e41-0f38457d814c	nationwidechildrens.org_clinical.TCGA-P3-A6SW.xml	4db942adbf88cb4d29298c34fb36efd8	48522	live
8b733196-5046-471e-9bdd-f8913ab0c021	nationwidechildrens.org_clinical.TCGA-QK-A6IJ.xml	1b92220dcc8b57cba300c1319dbb5fbd	33560	live
8c28ae11-e8f0-4863-b6d8-6b6ae43002c9	nationwidechildrens.org_clinical.TCGA-CV-A6JE.xml	677a2b45c06f64c0b25fdd6467c9672e	33584	live
8c2bc822-47f6-4e59-ac9c-5308498d404a	nationwidechildrens.org_clinical.TCGA-HD-7917.xml	ecafcf119d838b44dbca70b7d6e61b18	43352	live
8c4534b3-9714-4137-9ef3-0ccd2808324f	nationwidechildrens.org_clinical.TCGA-D6-6825.xml	d67c3ee6618c3ed30dbfe073b86a4755	40781	live
8c7c7251-fd7f-47e0-8b24-ef9e010451f5	nationwidechildrens.org_clinical.TCGA-CR-7402.xml	af6b1baf3db2fffc29b366777511bc7d	52644	live
8c8ea6e6-41d2-483c-b1cc-36b1758e704b	nationwidechildrens.org_clinical.TCGA-CQ-6228.xml	27717e07572912a1b583748f83ae7f1f	40709	live
8cb7df58-3b18-4e3b-9c1f-053ac3cda577	nationwidechildrens.org_clinical.TCGA-D6-6516.xml	dba5ba73abc677b48e57dbada207b3d7	40678	live
8ccd1e67-b770-498e-b0b4-3350c26036cc	nationwidechildrens.org_clinical.TCGA-CV-7238.xml	d216ab5c14bfa2db16f417e3a8734bf4	38042	live
8d06b697-ce59-4990-ad2b-f98ad3dc408c	nationwidechildrens.org_clinical.TCGA-H7-A6C5.xml	da59d344f3cbef0aa0d5604ce7128adf	38641	live
8d3c6526-4451-4676-be05-37b5f456a503	nationwidechildrens.org_clinical.TCGA-CN-5356.xml	e560254763029f4d297762c6b24311a1	51036	live
8db5e69d-c9ea-4886-acc2-8a57051c4aac	nationwidechildrens.org_clinical.TCGA-IQ-A61G.xml	2ceff2bb7a4c9c10dc5ff8bf709df1dd	46936	live
8dc67642-7e99-4a2f-8c9c-16591a28d93e	nationwidechildrens.org_clinical.TCGA-CV-7250.xml	4cc65b204c787659e17e738f5287f511	38454	live
8dc7853d-7392-4899-9459-d677b9fe110f	nationwidechildrens.org_clinical.TCGA-CV-7434.xml	c9552bff91508d2a9046396ae611c227	33491	live
8e664769-e4d3-4be7-8d23-f9a2d3feed8f	nationwidechildrens.org_clinical.TCGA-CQ-6225.xml	19838716a2f246e41cacd6fe4e2d883d	35826	live
8ef62ac0-70e3-43d7-91bd-28df06814555	nationwidechildrens.org_clinical.TCGA-CN-A640.xml	1ca4efc158b156f85d8fc036639f9ecc	34046	live
90771f4e-11cd-4172-8ef1-9058e3bfddc5	nationwidechildrens.org_clinical.TCGA-T2-A6WZ.xml	eb3e9d87cc3266b5ff74c8795f3546f2	64229	live
90858899-a5e0-4843-a02b-bf65ba8b8d71	nationwidechildrens.org_clinical.TCGA-CQ-6223.xml	3aca3c3c1f53a25e33345d49117b4fda	41041	live
90ec63b4-e196-45dd-9568-47e5e7d1e9ca	nationwidechildrens.org_clinical.TCGA-CV-7435.xml	a65990f9d39faa57c9fe16e89f0a06aa	47690	live
914a3626-e433-4883-a8a0-cc0dcc005a6e	nationwidechildrens.org_clinical.TCGA-CV-5432.xml	e2023211d4b9786e0dcb961418cb8bfb	30526	live
919e7618-2a57-452b-ba35-dfbc6cfa0f87	nationwidechildrens.org_clinical.TCGA-BA-A4IG.xml	cb7244fc37d0328c76bb3376e496d221	44494	live
92438eca-9171-4025-84bc-442291a590af	nationwidechildrens.org_clinical.TCGA-CV-6945.xml	55af3ab5ba8e4859061f28d820f975c2	23267	live
9282f9bd-8d57-4ce1-97d9-3f867c78b8ca	nationwidechildrens.org_clinical.TCGA-F7-A50I.xml	1c30af4e3683aa299dab59bf2eceef16	32743	live
92bcb13b-57e4-4f1f-8993-c0e799cb68d1	nationwidechildrens.org_clinical.TCGA-IQ-A61H.xml	2e9db2421778e1b9a3f756d046d6cc3f	33572	live
944149ac-8745-4340-9d93-8a933d5a3106	nationwidechildrens.org_clinical.TCGA-QK-A6VC.xml	c604a296fd7e2afb304ffc0590e4df48	53407	live
950378a3-6d5e-44f6-bff4-be5f9783c457	nationwidechildrens.org_clinical.TCGA-CV-A6JY.xml	30356a72a6122469b390b0d7962c46f0	32912	live
9567a9c5-1e9a-4661-8276-ab98968af660	nationwidechildrens.org_clinical.TCGA-CV-7421.xml	eb87e51a437f9fa1ed1e0c43faa1f933	33089	live
959f7590-4944-48e6-b267-280384ca86d1	nationwidechildrens.org_clinical.TCGA-CR-6484.xml	0035b7d39b9b13e49fe854d92774cc95	58167	live
95c5f53a-d700-4a78-82dc-317ff6de06b4	nationwidechildrens.org_clinical.TCGA-CR-5248.xml	b73b0a303b14d17ebd669145bbca1395	94212	live
95c87ae8-0e75-4635-80d9-3c839fd41f62	nationwidechildrens.org_clinical.TCGA-CR-7382.xml	850967ced05106693699fe93c9633b8a	41635	live
96a3c652-bfd5-4ba5-8016-f6633c4f4473	nationwidechildrens.org_clinical.TCGA-QK-AA3J.xml	529eaca9df3f10ba2dc76d6de544ce5b	57795	live
9756abce-47e7-4fe0-a17b-c210b1358d11	nationwidechildrens.org_clinical.TCGA-CQ-6224.xml	b0ef510faf9b0dd2c94d7e993f5c72fd	62544	live
976c5aa7-4c88-456b-bb51-f7e1cb94af80	nationwidechildrens.org_clinical.TCGA-CR-6480.xml	81fc58234df69a938893327d784366ed	70216	live
97aa913d-e79c-42b8-9ba9-b89c7e78d4e4	nationwidechildrens.org_clinical.TCGA-H7-8502.xml	392f79eb8b7f12343c589d24254f2aef	44004	live
98c0c8f8-8aa4-4de6-b417-3f90831005f7	nationwidechildrens.org_clinical.TCGA-CR-7377.xml	26892b5f095df3b8de4df7e6e00b346e	37345	live
9998b234-a1dc-4f78-a5bc-5e4c57f4f171	nationwidechildrens.org_clinical.TCGA-CR-7404.xml	9738cf46866bd36e33319abfca297fec	137018	live
9a020445-158e-48cd-8009-40d39362170a	nationwidechildrens.org_clinical.TCGA-P3-A5QF.xml	127690cae343cc9a4770e6cf58fc3eb7	41223	live
9b136803-6778-4bd6-a0f0-53cb2e4778d3	nationwidechildrens.org_clinical.TCGA-CN-6012.xml	8bef6d8fcffe09f699d314673dcd22d5	69501	live
9b2ae4b4-a4e2-4636-a1e6-a475d54cd90b	nationwidechildrens.org_clinical.TCGA-HL-7533.xml	8d7b029df30d07cb033c4537e729b3ea	50883	live
9d45157b-ea30-40bf-a912-deda3c0b950a	nationwidechildrens.org_clinical.TCGA-BA-4076.xml	a9b5d54158aa4eb0dc4b22a1aa9c7abd	47774	live
9dee7027-9964-4a55-b4c8-395100c8d085	nationwidechildrens.org_clinical.TCGA-HD-7832.xml	70299bd3b548fdb2be03b59256ba4bc2	48324	live
9e666e98-f6ad-4493-9e39-6c8bdb1e3207	nationwidechildrens.org_clinical.TCGA-CV-5979.xml	681b06b86abbfbbdd0c9becdc960d6e3	35616	live
9e73842d-514f-4031-87d3-0700da266237	nationwidechildrens.org_clinical.TCGA-UF-A7JH.xml	1ea649dea2715e972fc52321e96d398e	53038	live
9e988c8d-b6e5-42a2-a9c4-a098927dfadd	nationwidechildrens.org_clinical.TCGA-CV-6952.xml	03163e7b6e47f6e3932f097292fb03ba	33492	live
9ef12d0a-e814-4861-a5b3-5cd4a569e70b	nationwidechildrens.org_clinical.TCGA-CV-5441.xml	dfe8e8883bc9a7c94121fdb3d555b45f	35656	live
a0a49bfc-a9e6-4f84-a5db-52d06a901e61	nationwidechildrens.org_clinical.TCGA-CV-A45P.xml	efb993d156cee69bd5a15eb5883582cc	50200	live
a1bf4323-53ba-4449-b739-db4978b02e31	nationwidechildrens.org_clinical.TCGA-HD-8634.xml	fd5a7e845b2f21fcfef7886617d7bdce	33784	live
a1fb06f5-fc32-4eda-897a-0e199bacd683	nationwidechildrens.org_clinical.TCGA-CN-A63Y.xml	a2e7b8a4cde82fe1702480c618a3b560	43969	live
a2375f17-393a-418a-a5e1-4e96e6c0e64e	nationwidechildrens.org_clinical.TCGA-BB-7870.xml	965c326ef40e05de86546e2b9757f5dc	38230	live
a27f3c49-4c52-4b70-b97f-575c744ec52a	nationwidechildrens.org_clinical.TCGA-D6-A6EN.xml	41028ae879957cbda21cf4985b4ebc2d	48474	live
a2901585-2eb2-4633-bc9a-e0a21c069587	nationwidechildrens.org_clinical.TCGA-CR-6477.xml	bf4754e001208c2af26cb65a3471dc7f	70302	live
a29439cc-c020-4a52-9655-7cf1a55c1428	nationwidechildrens.org_clinical.TCGA-BB-7862.xml	0edb8d63edc52b16a5bd2a39901755d4	38143	live
a29f3d20-1085-4263-96e6-91c8290a41db	nationwidechildrens.org_clinical.TCGA-CN-4726.xml	6f2061c83006b09678567f56e3cc70c9	42060	live
a2d5e111-29bf-4d0a-b475-a49e58c14e1f	nationwidechildrens.org_clinical.TCGA-RS-A6TP.xml	802dac54a8d53ae1a9eaee9301b98760	33854	live
a46b17e6-efdf-4946-96a6-90ac860d8536	nationwidechildrens.org_clinical.TCGA-CV-7248.xml	de333c5fbb21207e9d396d43b5bcce80	23405	live
